,x,y,operationTime,H,L,kickerId,OK,Left,Right,WindDirection,WindSpeed,StadiumAzimuthAngle,pressAltit,actualLength,prdictedLength
548369,21.99,29.75,2.19,0,0,41420.0,1,0,0,166.42857142857142,6.127142857142857,70.9,1037.8142857142877,64.0,52.246044
550405,31.99,23.79,2.03,0,0,52636.0,1,0,0,166.42857142857142,6.127142857142857,70.9,1037.8142857142877,40.0,41.97536
552208,26.02,23.83,2.04,0,0,52636.0,1,0,0,166.42857142857142,6.127142857142857,70.9,1037.8142857142877,39.0,42.23518
554728,29.97,23.73,2.04,0,0,52636.0,1,0,0,166.42857142857142,6.127142857142857,70.9,1037.8142857142877,45.0,42.90971
558073,32.85,30.02,2.11,0,0,46903.0,1,0,0,224.42857142857142,15.978571428571428,302.1,904.9571428571444,72.0,55.88264
560112,62.79,23.83,1.92,0,0,48139.0,1,0,0,190.0,16.05333333333333,56.1,718.3333333333359,39.0,38.450165
562640,59.96,29.633333333333336,2.04,0,0,40600.0,1,0,0,190.0,16.05333333333333,56.1,718.3333333333359,32.0,36.361057
565457,42.91,26.45,2.0,0,1,48139.0,0,0,0,190.0,16.05333333333333,56.1,718.3333333333359,43.0,50.90779
568242,39.09,29.51,2.08,0,0,40600.0,1,0,0,190.0,16.05333333333333,56.1,718.3333333333359,55.0,49.46064
570585,43.61,29.493333333333336,2.04,0,0,48139.0,1,0,0,190.0,16.05333333333333,56.1,718.3333333333359,50.0,50.23519
572864,34.629999999999995,29.753333333333337,1.98,0,0,40600.0,1,0,0,190.0,16.05333333333333,56.1,718.3333333333359,60.0,51.46242
575823,20.81,23.59,2.05,0,0,48139.0,1,0,0,190.0,16.05333333333333,56.1,718.3333333333359,57.0,51.731407
578549,31.03,23.273333333333337,2.24,0,1,34723.0,0,0,0,275.2857142857143,14.29142857142857,309.9,1060.9714285714301,53.0,48.43477
580493,32.51,23.81,2.12,0,1,33338.0,0,0,0,275.2857142857143,14.29142857142857,309.9,1060.9714285714301,44.0,45.42272
582996,50.31,29.523333333333337,2.23,0,0,33338.0,1,0,0,275.2857142857143,14.29142857142857,309.9,1060.9714285714301,59.0,48.999317
584932,57.74,26.92,2.18,0,0,33338.0,1,0,0,275.2857142857143,14.29142857142857,309.9,1060.9714285714301,40.0,42.653854
586929,41.92,23.403333333333336,2.07,0,0,34723.0,1,0,0,275.2857142857143,14.29142857142857,309.9,1060.9714285714301,33.0,41.489475
589876,46.74,23.8,2.06,0,1,34723.0,0,0,0,275.2857142857143,14.29142857142857,309.9,1060.9714285714301,46.0,43.185207
591942,38.959999999999994,29.533333333333335,2.26,0,0,47946.0,1,0,0,183.85714285714286,8.255714285714285,343.0,237.25714285714403,41.0,47.934334
594538,52.87,29.84,2.2,0,0,48335.0,1,0,0,183.85714285714286,8.255714285714285,343.0,237.25714285714403,46.0,44.53519
596698,45.89,29.613333333333337,2.19,0,0,47946.0,1,0,0,183.85714285714286,8.255714285714285,343.0,237.25714285714403,54.0,49.699505
598617,51.849999999999994,29.653333333333336,2.17,0,0,48335.0,1,0,0,183.85714285714286,8.255714285714285,343.0,237.25714285714403,44.0,45.44169
600636,39.01,29.82,2.27,0,0,48335.0,1,0,0,183.85714285714286,8.255714285714285,343.0,237.25714285714403,46.0,45.540466
603672,47.959999999999994,29.793333333333337,2.26,0,0,43517.0,1,0,0,160.0,5.948571428571428,345.5,-10.871428571428652,54.0,48.561924
605676,56.45,24.943333333333335,2.23,0,0,34593.0,0,0,1,87.5,2.7514285714285713,351.0,7.900000000003558,38.0,43.315254
609493,32.62,30.07,2.21,0,0,34593.0,1,0,0,87.5,2.7514285714285713,351.0,7.900000000003558,45.0,47.30921
611471,58.21,23.77,2.18,0,0,34593.0,1,0,0,87.5,2.7514285714285713,351.0,7.900000000003558,33.0,36.566654
615055,29.150000000000006,23.513333333333335,2.1,0,0,45603.0,1,0,0,87.5,2.7514285714285713,351.0,7.900000000003558,53.0,50.809387
617898,55.29,30.16,2.19,0,0,45603.0,1,0,0,87.5,2.7514285714285713,351.0,7.900000000003558,47.0,43.512566
620264,53.120000000000005,29.503333333333337,2.32,0,0,34593.0,1,0,0,87.5,2.7514285714285713,351.0,7.900000000003558,46.0,45.550217
623226,21.68,30.16,2.22,0,0,45603.0,1,0,0,87.5,2.7514285714285713,351.0,7.900000000003558,56.0,46.635807
626304,40.06,29.643333333333334,2.14,0,0,34593.0,1,0,0,87.5,2.7514285714285713,351.0,7.900000000003558,48.0,47.929596
628396,57.47,27.0,2.13,0,0,45603.0,1,0,0,87.5,2.7514285714285713,351.0,7.900000000003558,43.0,41.74644
630729,15.819999999999993,29.513333333333335,2.2,0,0,34593.0,1,0,0,87.5,2.7514285714285713,351.0,7.900000000003558,49.0,47.785255
632613,58.14,24.05,1.81,0,0,45603.0,1,0,0,87.5,2.7514285714285713,351.0,7.900000000003558,40.0,40.429283
635554,39.7,23.72,2.02,0,1,38600.0,0,0,0,210.0,11.906666666666666,333.9,742.2500000000011,48.0,47.109703
637620,50.88,23.73,2.02,0,0,38600.0,1,0,0,210.0,11.906666666666666,333.9,742.2500000000011,54.0,49.02213
640040,17.040000000000006,29.563333333333336,2.07,0,1,29926.0,0,0,0,210.0,11.906666666666666,333.9,742.2500000000011,47.0,45.680626
642940,28.08,23.963333333333335,2.07,0,0,38600.0,1,0,0,210.0,11.906666666666666,333.9,742.2500000000011,58.0,49.490932
646301,39.86,23.48,2.06,0,1,38600.0,0,0,0,210.0,11.906666666666666,333.9,742.2500000000011,43.0,45.03107
648736,55.56,29.613333333333337,2.09,0,0,29926.0,1,0,0,210.0,11.906666666666666,333.9,742.2500000000011,34.0,40.071777
650468,23.38,23.6,2.03,0,0,38600.0,1,0,0,210.0,11.906666666666666,333.9,742.2500000000011,44.0,46.921753
653072,52.959999999999994,29.393333333333334,2.12,0,0,29926.0,1,0,0,210.0,11.906666666666666,333.9,742.2500000000011,48.0,43.579502
654903,34.39,27.723333333333336,1.99,0,0,38600.0,1,0,0,210.0,11.906666666666666,333.9,742.2500000000011,44.0,48.52319
657819,53.730000000000004,29.393333333333334,1.98,0,0,52599.0,1,0,0,202.0,9.940000000000001,26.6,861.8599999999996,45.0,42.246403
659884,64.86,29.88,2.23,0,0,45153.0,1,0,0,202.0,9.940000000000001,26.6,861.8599999999996,38.0,37.38794
661776,29.400000000000006,29.543333333333337,2.04,0,0,52599.0,1,0,0,202.0,9.940000000000001,26.6,861.8599999999996,38.0,44.9745
663816,59.7,24.38,2.24,0,0,45153.0,1,0,0,202.0,9.940000000000001,26.6,861.8599999999996,42.0,40.429333
665753,25.019999999999996,23.443333333333335,1.9,0,0,52599.0,1,0,0,202.0,9.940000000000001,26.6,861.8599999999996,40.0,42.345722
667619,53.31999999999999,23.263333333333335,1.95,0,0,52599.0,1,0,0,202.0,9.940000000000001,26.6,861.8599999999996,42.0,40.728024
669680,39.74,24.01,2.18,0,1,45153.0,0,0,0,202.0,9.940000000000001,26.6,861.8599999999996,45.0,45.34586
672564,37.72,24.23,2.0,0,0,52599.0,1,0,0,202.0,9.940000000000001,26.6,861.8599999999996,45.0,45.104824
674649,51.980000000000004,23.423333333333336,2.28,0,0,45153.0,1,0,0,202.0,9.940000000000001,26.6,861.8599999999996,50.0,45.16566
676762,37.14,23.553333333333335,2.02,0,0,53146.0,1,0,0,250.0,9.113333333333333,338.2,201.08333333333528,48.0,47.082855
679472,23.62,26.47,2.2,0,0,42663.0,1,0,0,250.0,9.113333333333333,338.2,201.08333333333528,42.0,46.998653
682363,51.11,23.713333333333335,2.22,0,0,42663.0,1,0,0,250.0,9.113333333333333,338.2,201.08333333333528,47.0,44.43825
684513,31.06,23.54,2.04,0,0,53146.0,1,0,0,250.0,9.113333333333333,338.2,201.08333333333528,50.0,48.62397
686497,70.14,23.703333333333337,1.96,0,0,42663.0,1,0,0,250.0,9.113333333333333,338.2,201.08333333333528,30.0,31.580822
689575,27.64,29.83,2.07,0,0,53146.0,1,0,0,250.0,9.113333333333333,338.2,201.08333333333528,52.0,47.762486
692109,69.87,26.553333333333335,1.94,0,0,53146.0,1,0,0,250.0,9.113333333333333,338.2,201.08333333333528,39.0,36.087456
694858,44.62,29.91,2.12,0,0,48258.0,1,0,0,194.0,7.3549999999999995,330.0,1235.1166666666684,65.0,55.480606
697002,45.75,29.403333333333336,2.11,0,0,48258.0,1,0,0,194.0,7.3549999999999995,330.0,1235.1166666666684,54.0,52.247528
700174,35.93,29.75,2.16,0,0,48258.0,1,0,0,194.0,7.3549999999999995,330.0,1235.1166666666684,60.0,53.21482
702690,64.22999999999999,23.373333333333335,1.94,0,0,48258.0,1,0,0,194.0,7.3549999999999995,330.0,1235.1166666666684,43.0,39.047184
705504,14.0,29.97,1.86,0,0,29141.0,1,0,0,194.0,7.3549999999999995,330.0,1235.1166666666684,51.0,49.51872
707607,60.02,29.92,1.98,0,0,29141.0,1,0,0,194.0,7.3549999999999995,330.0,1235.1166666666684,41.0,39.11205
713146,33.019999999999996,29.563333333333336,2.29,1,0,40113.0,0,0,0,82.0,11.495,0.0,5002.3499999999985,48.0,47.809193
715200,57.39,24.0,2.08,0,0,42508.0,1,0,0,82.0,11.495,0.0,5002.3499999999985,36.0,36.298508
717399,27.810000000000002,23.453333333333337,2.19,0,0,40113.0,1,0,0,82.0,11.495,0.0,5002.3499999999985,41.0,45.86485
720047,29.44,23.95,2.15,0,0,40113.0,1,0,0,82.0,11.495,0.0,5002.3499999999985,49.0,47.329147
721813,60.95,23.573333333333334,2.11,0,0,42508.0,1,0,0,82.0,11.495,0.0,5002.3499999999985,41.0,37.71375
723670,53.08,29.463333333333335,2.08,0,0,42508.0,1,0,0,82.0,11.495,0.0,5002.3499999999985,42.0,43.169743
726369,32.68,29.85,2.21,0,0,40113.0,1,0,0,82.0,11.495,0.0,5002.3499999999985,47.0,46.397255
728930,51.72,23.593333333333337,2.04,0,0,42508.0,1,0,0,82.0,11.495,0.0,5002.3499999999985,58.0,49.852345
730977,40.870000000000005,23.563333333333336,2.15,1,0,40113.0,0,0,0,82.0,11.495,0.0,5002.3499999999985,41.0,45.712513
732803,40.57,29.88,1.98,0,1,42508.0,0,0,0,82.0,11.495,0.0,5002.3499999999985,42.0,43.17277
735830,40.56,23.723333333333336,2.03,0,0,46218.0,1,0,0,306.6666666666667,6.836666666666666,0.0,-503.999999999996,56.0,53.113148
739330,41.489999999999995,24.113333333333337,1.98,0,0,46218.0,1,0,0,306.6666666666667,6.836666666666666,0.0,-503.999999999996,52.0,53.344963
741595,26.739999999999995,29.543333333333337,2.17,0,0,38138.0,1,0,0,306.6666666666667,6.836666666666666,0.0,-503.999999999996,49.0,46.99255
744309,45.57,29.45,2.02,0,0,46218.0,1,0,0,306.6666666666667,6.836666666666666,0.0,-503.999999999996,64.0,52.93168
746540,32.11,29.373333333333335,2.14,0,0,38138.0,1,0,0,306.6666666666667,6.836666666666666,0.0,-503.999999999996,48.0,46.732235
749012,57.04,23.71,2.06,0,0,46218.0,1,0,0,306.6666666666667,6.836666666666666,0.0,-503.999999999996,52.0,46.173935
751210,50.62,29.59,2.11,0,0,38138.0,1,0,0,306.6666666666667,6.836666666666666,0.0,-503.999999999996,42.0,45.28142
754275,36.39,26.003333333333337,1.97,0,0,46218.0,1,0,0,306.6666666666667,6.836666666666666,0.0,-503.999999999996,67.0,54.960983
756720,54.790000000000006,29.553333333333335,1.92,0,0,46218.0,1,0,0,306.6666666666667,6.836666666666666,0.0,-503.999999999996,45.0,46.537674
759575,56.7,29.63,2.04,0,0,46218.0,1,0,0,306.6666666666667,6.836666666666666,0.0,-503.999999999996,47.0,45.964165
770127,29.62,29.62,2.24,0,0,31018.0,1,0,0,149.83333333333334,8.18,289.5,75.38333333333267,48.0,47.770805
773775,40.61,29.52,2.03,0,0,52791.0,1,0,0,149.83333333333334,8.18,289.5,75.38333333333267,58.0,49.544033
777083,40.97,23.753333333333337,2.14,0,0,31018.0,1,0,0,149.83333333333334,8.18,289.5,75.38333333333267,49.0,47.57013
779404,43.75,30.013333333333335,2.2,0,0,31018.0,1,0,0,149.83333333333334,8.18,289.5,75.38333333333267,50.0,47.79834
784073,31.659999999999997,23.363333333333337,2.12,0,0,52599.0,1,0,0,217.5,4.1450000000000005,345.5,-15.38333333333398,53.0,49.111027
786989,31.290000000000006,23.323333333333334,2.08,0,0,40113.0,0,0,1,217.5,4.1450000000000005,345.5,-15.38333333333398,49.0,48.764576
790702,53.3,24.23,2.12,0,0,52599.0,1,0,0,217.5,4.1450000000000005,345.5,-15.38333333333398,42.0,43.83336
792955,46.84,29.78,1.92,0,0,29141.0,1,0,0,83.0,5.5928571428571425,322.4,485.3142857142842,29.0,44.6471
795008,41.78,29.8,2.2,0,0,29141.0,1,0,0,83.0,5.5928571428571425,322.4,485.3142857142842,48.0,46.820576
797781,49.81999999999999,23.503333333333337,1.98,0,0,29141.0,1,0,0,83.0,5.5928571428571425,322.4,485.3142857142842,53.0,48.571026
799795,68.89,29.473333333333336,2.13,0,0,29141.0,1,0,0,83.0,5.5928571428571425,322.4,485.3142857142842,35.0,35.773384
801729,52.879999999999995,23.523333333333337,2.01,0,0,53146.0,1,0,0,83.0,5.5928571428571425,322.4,485.3142857142842,42.0,43.448795
804431,30.769999999999996,23.523333333333337,2.23,0,0,29141.0,1,0,0,83.0,5.5928571428571425,322.4,485.3142857142842,42.0,45.516655
810051,47.68000000000001,26.733333333333334,2.14,0,0,41420.0,1,0,0,307.0,8.388333333333334,353.8999999999999,285.15000000000396,50.0,49.312386
812934,27.74,29.6,2.23,0,0,45153.0,1,0,0,307.0,8.388333333333334,353.8999999999999,285.15000000000396,51.0,48.921146
814952,70.21000000000001,26.383333333333336,2.06,0,0,41420.0,1,0,0,307.0,8.388333333333334,353.8999999999999,285.15000000000396,33.0,33.21963
817414,48.870000000000005,29.753333333333337,2.21,0,0,45153.0,1,0,0,307.0,8.388333333333334,353.8999999999999,285.15000000000396,47.0,48.63479
820338,34.69,29.71,2.18,0,0,41420.0,1,0,0,307.0,8.388333333333334,353.8999999999999,285.15000000000396,49.0,48.44258
823370,38.89,29.513333333333335,2.27,0,0,45153.0,1,0,0,307.0,8.388333333333334,353.8999999999999,285.15000000000396,55.0,49.623703
826208,30.79,23.67,2.12,0,0,41420.0,1,0,0,307.0,8.388333333333334,353.8999999999999,285.15000000000396,42.0,46.05428
828421,60.61,24.143333333333334,1.97,0,0,45153.0,1,0,0,307.0,8.388333333333334,353.8999999999999,285.15000000000396,39.0,39.102303
830804,47.65,29.72,2.18,0,0,41420.0,1,0,0,307.0,8.388333333333334,353.8999999999999,285.15000000000396,62.0,50.4332
833702,35.11,24.183333333333337,2.29,0,0,41420.0,1,0,0,307.0,8.388333333333334,353.8999999999999,285.15000000000396,59.0,49.83986
836381,49.69,29.76,2.1,0,0,45153.0,1,0,0,307.0,8.388333333333334,353.8999999999999,285.15000000000396,60.0,49.408978
838367,69.72999999999999,23.413333333333334,2.27,0,0,34593.0,1,0,0,264.2857142857143,8.964285714285714,320.6,356.94285714285587,40.0,35.706333
840608,29.79,26.11,2.21,0,0,46316.0,1,0,0,264.2857142857143,8.964285714285714,320.6,356.94285714285587,46.0,46.860157
842686,40.87,28.14,2.21,0,0,46316.0,1,0,0,264.2857142857143,8.964285714285714,320.6,356.94285714285587,42.0,46.646065
845152,39.32,23.74,2.26,1,0,38138.0,0,0,0,10.0,11.538571428571428,68.0,318.30000000000143,52.0,46.604034
847328,59.06,29.573333333333334,2.18,0,0,38138.0,1,0,0,10.0,11.538571428571428,68.0,318.30000000000143,41.0,40.23806
849197,28.43,23.68,2.19,0,0,38138.0,1,0,0,10.0,11.538571428571428,68.0,318.30000000000143,40.0,43.05893
852343,44.61,23.83,1.9,0,0,48139.0,1,0,0,10.0,11.538571428571428,68.0,318.30000000000143,43.0,44.14896
855034,47.83,29.363333333333337,2.06,0,0,48258.0,1,0,0,280.0,6.127142857142857,63.7,443.27142857143133,52.0,48.88472
858450,24.64,29.96,2.05,0,0,48258.0,1,0,0,280.0,6.127142857142857,63.7,443.27142857143133,56.0,50.431324
861834,48.54,23.64,1.97,0,0,48258.0,1,0,0,280.0,6.127142857142857,63.7,443.27142857143133,57.0,50.40585
863939,70.24000000000001,29.543333333333337,2.02,0,1,34615.0,0,0,0,280.0,6.127142857142857,63.7,443.27142857143133,38.0,35.99074
866734,32.56,23.73,2.09,0,0,48258.0,1,0,0,280.0,6.127142857142857,63.7,443.27142857143133,53.0,50.04819
868639,24.930000000000007,26.283333333333335,2.15,0,0,34615.0,1,0,0,280.0,6.127142857142857,63.7,443.27142857143133,28.0,39.895264
871118,58.14,26.283333333333335,2.03,0,0,34723.0,1,0,0,66.42857142857143,4.527142857142857,358.2,-157.4142857142849,37.0,38.189537
873779,21.59,23.78,2.12,0,0,38600.0,1,0,0,66.42857142857143,4.527142857142857,358.2,-157.4142857142849,50.0,48.96898
876073,50.66,23.75,2.08,0,0,38600.0,1,0,0,66.42857142857143,4.527142857142857,358.2,-157.4142857142849,59.0,50.203564
878108,36.93000000000001,23.483333333333334,2.14,0,1,34723.0,0,0,0,66.42857142857143,4.527142857142857,358.2,-157.4142857142849,46.0,46.57395
880176,41.870000000000005,26.263333333333335,2.16,0,0,38600.0,1,0,0,66.42857142857143,4.527142857142857,358.2,-157.4142857142849,41.0,44.013958
883148,57.11,29.88,1.9,0,0,34723.0,1,0,0,66.42857142857143,4.527142857142857,358.2,-157.4142857142849,41.0,42.480164
885281,37.64,23.423333333333336,2.17,1,0,45296.0,0,0,0,115.71428571428571,13.047142857142857,302.1,8.185714285717012,51.0,48.56717
887990,52.8,23.96,1.96,0,0,46218.0,1,0,0,115.71428571428571,13.047142857142857,302.1,8.185714285717012,34.0,45.932343
891233,46.78,23.87,2.02,0,0,46218.0,1,0,0,115.71428571428571,13.047142857142857,302.1,8.185714285717012,58.0,50.205967
893289,55.98,29.93,2.04,0,0,40600.0,1,0,0,72.83333333333333,4.866666666666666,295.0,-108.933333333332,45.0,43.123528
895928,45.05,23.453333333333337,2.21,0,0,31018.0,1,0,0,72.83333333333333,4.866666666666666,295.0,-108.933333333332,49.0,47.44688
898574,28.25,23.6,2.1,0,0,40600.0,1,0,0,72.83333333333333,4.866666666666666,295.0,-108.933333333332,51.0,49.803967
900581,50.65,23.67,2.12,0,0,31018.0,1,0,0,72.83333333333333,4.866666666666666,295.0,-108.933333333332,41.0,44.50665
903263,42.599999999999994,23.573333333333334,2.03,0,0,40600.0,1,0,0,72.83333333333333,4.866666666666666,295.0,-108.933333333332,49.0,49.469734
905867,48.58,23.66,1.98,0,0,40600.0,1,0,0,72.83333333333333,4.866666666666666,295.0,-108.933333333332,41.0,45.258274
907916,49.209999999999994,29.593333333333337,2.35,0,0,31018.0,1,0,0,72.83333333333333,4.866666666666666,295.0,-108.933333333332,51.0,47.423244
909852,54.84,23.443333333333335,2.07,0,0,40600.0,1,0,0,72.83333333333333,4.866666666666666,295.0,-108.933333333332,43.0,45.307613
912928,31.379999999999995,23.913333333333334,2.15,0,0,43517.0,1,0,0,268.0,7.458,338.2,138.66000000000022,50.0,49.50386
915110,36.959999999999994,23.713333333333335,2.09,0,0,43517.0,1,0,0,268.0,7.458,338.2,138.66000000000022,49.0,47.772408
917909,28.819999999999993,29.583333333333336,2.14,0,0,38815.0,1,0,0,268.0,7.458,338.2,138.66000000000022,61.0,49.702007
920694,35.69,23.88,2.04,0,0,43517.0,1,0,0,268.0,7.458,338.2,138.66000000000022,44.0,48.655582
923147,51.459999999999994,29.673333333333336,2.09,0,0,38815.0,1,0,0,268.0,7.458,338.2,138.66000000000022,58.0,46.67303
925189,66.77,29.61,2.12,0,0,43517.0,1,0,0,268.0,7.458,338.2,138.66000000000022,34.0,35.729706
927697,28.86,26.443333333333335,2.05,0,0,38815.0,1,0,0,268.0,7.458,338.2,138.66000000000022,47.0,49.023544
929699,49.37,23.74,2.05,0,0,38815.0,1,0,0,268.0,7.458,338.2,138.66000000000022,60.0,50.256237
931743,62.04,29.483333333333334,2.26,0,0,43517.0,1,0,0,268.0,7.458,338.2,138.66000000000022,39.0,39.356777
935000,40.55,29.69,2.05,0,0,38815.0,1,0,0,268.0,7.458,338.2,138.66000000000022,54.0,48.70895
937036,63.61,23.9,2.07,0,0,46903.0,1,0,0,80.0,6.421666666666667,0.0,2206.966666666672,46.0,35.693153
940399,35.150000000000006,27.143333333333334,2.32,0,0,48335.0,1,0,0,80.0,6.421666666666667,0.0,2206.966666666672,57.0,49.55827
942573,68.28,29.443333333333335,2.03,0,0,46903.0,1,0,0,80.0,6.421666666666667,0.0,2206.966666666672,42.0,38.064007
946295,44.599999999999994,29.393333333333334,2.06,0,0,46903.0,1,0,0,80.0,6.421666666666667,0.0,2206.966666666672,51.0,48.13852
948660,36.56999999999999,27.783333333333335,2.22,0,0,45603.0,1,0,0,323.3333333333333,6.3183333333333325,330.0,-28.149999999996908,61.0,51.904682
950630,30.76,24.09,2.08,0,0,47893.0,0,1,0,323.3333333333333,6.3183333333333325,330.0,-28.149999999996908,51.0,49.568974
953179,42.78,30.07,2.12,0,0,47893.0,1,0,0,323.3333333333333,6.3183333333333325,330.0,-28.149999999996908,47.0,48.408463
955095,36.28,23.74,2.14,0,0,45603.0,1,0,0,323.3333333333333,6.3183333333333325,330.0,-28.149999999996908,48.0,49.776924
957663,54.54,29.82,1.98,0,0,45603.0,1,0,0,323.3333333333333,6.3183333333333325,330.0,-28.149999999996908,50.0,46.875027
959690,39.379999999999995,26.573333333333334,2.05,0,0,52636.0,1,0,0,200.0,11.493333333333334,0.0,692.0333333333373,44.0,43.27949
961735,38.459999999999994,26.243333333333336,2.17,0,0,52636.0,1,0,0,200.0,11.493333333333334,0.0,692.0333333333373,37.0,41.408783
964353,29.52,23.88,2.09,0,0,52636.0,1,0,0,200.0,11.493333333333334,0.0,692.0333333333373,41.0,45.640736
966405,39.88,29.86,2.19,0,0,46241.0,1,0,0,200.0,11.493333333333334,0.0,692.0333333333373,37.0,42.914505
968429,65.21000000000001,23.633333333333336,2.09,0,0,46241.0,1,0,0,200.0,11.493333333333334,0.0,692.0333333333373,44.0,37.909256
970519,43.67,29.413333333333334,2.11,0,0,47946.0,1,0,0,172.4,8.824,316.3,805.6199999999988,51.0,51.133743
973338,27.64,23.64,2.0,0,1,52791.0,0,0,0,172.4,8.824,316.3,805.6199999999988,65.0,54.285736
975442,57.74,26.963333333333335,2.08,0,0,47946.0,1,0,0,172.4,8.824,316.3,805.6199999999988,48.0,43.182995
978150,40.84,23.62,2.07,0,0,47946.0,1,0,0,172.4,8.824,316.3,805.6199999999988,58.0,51.884098
980249,40.72,26.473333333333336,2.08,0,0,52791.0,1,0,0,172.4,8.824,316.3,805.6199999999988,53.0,48.99391
982429,49.93,29.76,1.92,0,0,52791.0,1,0,0,172.4,8.824,316.3,805.6199999999988,60.0,50.679184
984372,53.79,29.74,2.18,0,0,41420.0,0,1,0,86.66666666666667,5.075,353.8999999999999,370.76666666667063,41.0,47.14233
987030,29.120000000000005,29.963333333333335,2.0,0,0,42508.0,1,0,0,86.66666666666667,5.075,353.8999999999999,370.76666666667063,56.0,49.179
988907,62.08,24.153333333333336,2.13,0,0,41420.0,1,0,0,86.66666666666667,5.075,353.8999999999999,370.76666666667063,38.0,38.25914
991825,40.96,23.76,2.28,0,1,41420.0,0,0,0,86.66666666666667,5.075,353.8999999999999,370.76666666667063,47.0,47.47828
993890,26.97,23.88,2.19,0,1,41420.0,0,0,0,86.66666666666667,5.075,353.8999999999999,370.76666666667063,43.0,46.732597
995848,57.37,29.883333333333336,2.04,0,0,42508.0,1,0,0,86.66666666666667,5.075,353.8999999999999,370.76666666667063,40.0,39.526997
